ID,FechaPrestamo,EdadPrestamo,MontoPrestado,Cuotas
3751,2013-11-26 00:00:00,24,209,4
4298,2013-11-26 00:00:00,47,389,4
4324,2013-11-26 00:00:00,56,543,4
5344,2013-11-27 00:00:00,20,240,4
5337,2013-11-27 00:00:00,20,255,4
5348,2013-11-27 00:00:00,22,437,4
5333,2013-11-27 00:00:00,26,269,4
5343,2013-11-27 00:00:00,27,419,4
5351,2013-11-27 00:00:00,43,219,4
5345,2013-11-27 00:00:00,44,235,4
5342,2013-11-27 00:00:00,45,308,4
5341,2013-11-27 00:00:00,45,338,4
5350,2013-11-27 00:00:00,47,302,4
5347,2013-11-27 00:00:00,67,308,4
5349,2013-11-27 00:00:00,67,318,4
2473,2013-11-29 00:00:00,56,474,4
2323,2013-11-30 00:00:00,25,409,4
2297,2013-11-30 00:00:00,37,355,4
2325,2013-11-30 00:00:00,40,510,4
1966,2013-12-12 00:00:00,31,240,4
1970,2013-12-12 00:00:00,38,563,4
2051,2013-12-12 00:00:00,42,384,4
2047,2013-12-12 00:00:00,43,413,4
1998,2013-12-12 00:00:00,47,178,4
2046,2013-12-12 00:00:00,48,382,4
2050,2013-12-12 00:00:00,51,504,4
2043,2013-12-12 00:00:00,54,279,4
2767,2013-12-12 00:00:00,57,523,4
2052,2013-12-12 00:00:00,66,338,4
1990,2013-12-12 00:00:00,71,342,4
4999,2013-12-13 00:00:00,24,494,4
5001,2013-12-13 00:00:00,25,423,4
4282,2013-12-13 00:00:00,38,297,4
4283,2013-12-13 00:00:00,48,265,4
4994,2013-12-13 00:00:00,51,300,4
928,2013-12-17 00:00:00,19,761,4
924,2013-12-17 00:00:00,28,781,4
925,2013-12-17 00:00:00,36,570,4
6056,2013-12-18 00:00:00,18,859,4
6055,2013-12-18 00:00:00,19,846,4
3210,2013-12-18 00:00:00,20,333,4
6062,2013-12-18 00:00:00,22,727,4
3207,2013-12-18 00:00:00,26,233,4
6060,2013-12-18 00:00:00,29,779,4
6057,2013-12-18 00:00:00,34,910,4
3206,2013-12-18 00:00:00,36,200,4
6059,2013-12-18 00:00:00,38,654,4
6058,2013-12-18 00:00:00,38,1061,4
6053,2013-12-18 00:00:00,40,452,4
6054,2013-12-18 00:00:00,42,1139,4
6052,2013-12-18 00:00:00,45,932,4
6061,2013-12-18 00:00:00,47,909,4
3172,2013-12-18 00:00:00,54,218,4
2235,2013-12-19 00:00:00,42,221,4
2213,2013-12-19 00:00:00,72,361,4
4127,2013-12-20 00:00:00,22,468,4
5779,2013-12-20 00:00:00,25,381,4
5773,2013-12-20 00:00:00,29,346,4
1356,2013-12-20 00:00:00,29,405,4
1044,2013-12-20 00:00:00,37,295,4
980,2013-12-20 00:00:00,48,471,4
5772,2013-12-20 00:00:00,57,325,4
460,2013-12-23 00:00:00,27,629,4
4963,2013-12-23 00:00:00,35,450,4
4970,2013-12-23 00:00:00,38,540,4
5089,2013-12-26 00:00:00,19,551,4
5081,2013-12-26 00:00:00,29,400,4
560,2013-12-26 00:00:00,34,783,4
572,2013-12-26 00:00:00,44,227,4
4433,2013-12-30 00:00:00,42,376,4
5562,2014-01-03 00:00:00,33,259,4
5566,2014-01-03 00:00:00,38,188,4
5563,2014-01-03 00:00:00,40,367,4
1778,2014-01-03 00:00:00,41,203,4
1788,2014-01-03 00:00:00,44,188,4
5567,2014-01-03 00:00:00,45,360,4
5564,2014-01-03 00:00:00,49,603,4
5565,2014-01-03 00:00:00,53,187,4
3791,2014-01-06 00:00:00,38,411,4
5770,2014-01-08 00:00:00,40,187,4
1578,2014-01-16 00:00:00,22,207,4
6075,2014-01-16 00:00:00,22,503,4
1580,2014-01-16 00:00:00,22,596,4
1583,2014-01-16 00:00:00,25,263,4
1565,2014-01-16 00:00:00,25,342,4
1582,2014-01-16 00:00:00,29,479,4
6071,2014-01-16 00:00:00,30,593,4
1577,2014-01-16 00:00:00,32,309,4
6074,2014-01-16 00:00:00,40,678,4
1581,2014-01-16 00:00:00,47,426,4
1561,2014-01-16 00:00:00,49,441,4
4207,2014-01-17 00:00:00,32,241,4
4221,2014-01-17 00:00:00,34,207,4
4206,2014-01-17 00:00:00,36,357,4
6125,2014-01-24 00:00:00,19,526,4
6122,2014-01-24 00:00:00,34,723,4
6124,2014-01-24 00:00:00,34,823,4
6123,2014-01-24 00:00:00,57,703,4
5810,2014-01-28 00:00:00,28,790,4
5811,2014-01-28 00:00:00,43,1003,4
5808,2014-01-28 00:00:00,49,396,4
5420,2014-01-30 00:00:00,42,201,4
6137,2014-01-31 00:00:00,28,583,4
6140,2014-01-31 00:00:00,35,492,4
6135,2014-01-31 00:00:00,35,690,4
2400,2014-01-31 00:00:00,39,506,4
6134,2014-01-31 00:00:00,43,589,4
6136,2014-01-31 00:00:00,43,797,4
6139,2014-01-31 00:00:00,45,714,4
4569,2014-01-31 00:00:00,49,299,4
4581,2014-01-31 00:00:00,53,428,4
6138,2014-01-31 00:00:00,61,597,4
5406,2014-02-05 00:00:00,25,306,4
5857,2014-02-05 00:00:00,25,364,4
5397,2014-02-05 00:00:00,42,218,4
5399,2014-02-05 00:00:00,45,520,4
5674,2014-02-06 00:00:00,20,446,4
6143,2014-02-06 00:00:00,27,943,4
5677,2014-02-06 00:00:00,30,276,4
5673,2014-02-06 00:00:00,31,222,4
6142,2014-02-06 00:00:00,31,861,4
6146,2014-02-06 00:00:00,33,854,4
5682,2014-02-06 00:00:00,36,268,4
5675,2014-02-06 00:00:00,40,518,4
5685,2014-02-06 00:00:00,47,366,4
5668,2014-02-06 00:00:00,49,274,4
5670,2014-02-06 00:00:00,52,590,4
5669,2014-02-06 00:00:00,53,518,4
5671,2014-02-06 00:00:00,60,413,4
5676,2014-02-07 00:00:00,40,380,4
4653,2014-02-12 00:00:00,48,466,4
5905,2014-02-15 00:00:00,50,649,4
5907,2014-02-15 00:00:00,60,896,4
5838,2014-02-18 00:00:00,18,654,4
5840,2014-02-18 00:00:00,18,723,4
5841,2014-02-18 00:00:00,19,807,4
5843,2014-02-18 00:00:00,24,782,4
5835,2014-02-18 00:00:00,36,215,4
5844,2014-02-18 00:00:00,46,800,4
5842,2014-02-18 00:00:00,48,759,4
5836,2014-02-18 00:00:00,55,214,4
4749,2014-02-18 00:00:00,55,554,4
4802,2014-02-20 00:00:00,22,340,4
4788,2014-02-20 00:00:00,30,305,4
5965,2014-02-20 00:00:00,35,678,4
5893,2014-02-21 00:00:00,19,340,4
5889,2014-02-21 00:00:00,31,204,4
5891,2014-02-21 00:00:00,44,412,4
5895,2014-02-21 00:00:00,47,302,4
96,2014-02-21 00:00:00,50,925,4
5896,2014-02-21 00:00:00,54,196,4
5897,2014-02-21 00:00:00,56,316,4
82,2014-02-21 00:00:00,57,649,4
5890,2014-02-21 00:00:00,61,580,4
5898,2014-02-21 00:00:00,81,305,4
4618,2014-02-25 00:00:00,30,444,4
4377,2014-02-26 00:00:00,19,536,4
5707,2014-02-26 00:00:00,23,251,4
5452,2014-02-26 00:00:00,25,384,4
5708,2014-02-26 00:00:00,30,436,4
5702,2014-02-26 00:00:00,32,271,4
5699,2014-02-26 00:00:00,32,384,4
5705,2014-02-26 00:00:00,35,437,4
5703,2014-02-26 00:00:00,36,204,4
4374,2014-02-26 00:00:00,36,242,4
5710,2014-02-26 00:00:00,37,259,4
4333,2014-02-26 00:00:00,37,345,4
5709,2014-02-26 00:00:00,37,495,4
4365,2014-02-26 00:00:00,42,216,4
4366,2014-02-26 00:00:00,43,513,4
4376,2014-02-26 00:00:00,47,242,4
5704,2014-02-26 00:00:00,51,207,4
5698,2014-02-26 00:00:00,53,458,4
4364,2014-02-26 00:00:00,54,482,4
6164,2014-02-27 00:00:00,24,867,4
6161,2014-02-27 00:00:00,28,1040,4
6160,2014-02-27 00:00:00,48,709,4
6159,2014-02-27 00:00:00,48,839,4
5768,2014-02-28 00:00:00,33,211,4
398,2014-03-06 00:00:00,44,543,4
3599,2014-03-07 00:00:00,30,351,4
1283,2014-03-12 00:00:00,28,964,4
5188,2014-03-14 00:00:00,29,236,4
5195,2014-03-14 00:00:00,35,313,4
5194,2014-03-14 00:00:00,46,396,4
5185,2014-03-18 00:00:00,36,232,4
5180,2014-03-18 00:00:00,38,553,4
5182,2014-03-18 00:00:00,39,473,4
5178,2014-03-18 00:00:00,45,206,4
5184,2014-03-18 00:00:00,47,526,4
5172,2014-03-18 00:00:00,48,255,4
5175,2014-03-18 00:00:00,49,556,4
5177,2014-03-18 00:00:00,53,601,4
5183,2014-03-18 00:00:00,68,389,4
6175,2014-03-19 00:00:00,18,1085,4
6177,2014-03-19 00:00:00,31,837,4
6202,2014-03-26 00:00:00,23,790,4
6199,2014-03-26 00:00:00,26,595,4
6198,2014-03-26 00:00:00,27,667,4
6200,2014-03-26 00:00:00,35,792,4
6203,2014-03-26 00:00:00,48,859,4
6201,2014-03-26 00:00:00,62,1058,4
6205,2014-03-26 00:00:00,69,873,4
6204,2014-03-26 00:00:00,71,807,4
6031,2014-03-27 00:00:00,21,709,4
6029,2014-03-27 00:00:00,28,1106,4
6027,2014-03-27 00:00:00,49,322,4
2678,2014-03-28 00:00:00,18,428,4
2671,2014-03-28 00:00:00,33,406,4
1222,2014-03-28 00:00:00,42,467,4
2679,2014-03-28 00:00:00,42,472,4
4325,2014-03-31 00:00:00,20,260,4
4301,2014-03-31 00:00:00,39,361,4
699,2014-04-03 00:00:00,42,412,4
658,2014-04-03 00:00:00,49,466,4
698,2014-04-03 00:00:00,71,410,4
2316,2014-04-08 00:00:00,23,175,4
2558,2014-04-10 00:00:00,45,257,4
6211,2014-04-11 00:00:00,19,582,4
6208,2014-04-11 00:00:00,21,791,4
6206,2014-04-11 00:00:00,24,1197,4
6207,2014-04-11 00:00:00,29,900,4
6212,2014-04-11 00:00:00,30,699,4
6209,2014-04-11 00:00:00,34,1091,4
6213,2014-04-11 00:00:00,57,667,4
6210,2014-04-11 00:00:00,59,606,4
3750,2014-04-16 00:00:00,20,507,4
919,2014-04-16 00:00:00,22,603,4
3743,2014-04-16 00:00:00,28,289,4
912,2014-04-16 00:00:00,38,208,4
910,2014-04-16 00:00:00,61,512,4
6044,2014-04-24 00:00:00,21,1022,4
6050,2014-04-24 00:00:00,23,897,4
6045,2014-04-24 00:00:00,26,1101,4
6043,2014-04-24 00:00:00,28,673,4
6047,2014-04-24 00:00:00,30,875,4
6042,2014-04-24 00:00:00,37,655,4
6046,2014-04-24 00:00:00,39,610,4
6049,2014-04-24 00:00:00,43,723,4
6041,2014-04-24 00:00:00,44,743,4
6048,2014-04-24 00:00:00,49,812,4
6051,2014-04-24 00:00:00,55,753,4
1360,2014-04-25 00:00:00,59,239,4
4278,2014-04-29 00:00:00,30,303,4
4277,2014-04-29 00:00:00,59,443,4
3204,2014-04-30 00:00:00,23,571,4
3155,2014-04-30 00:00:00,30,488,4
3211,2014-04-30 00:00:00,32,427,4
5778,2014-04-30 00:00:00,32,519,4
3196,2014-04-30 00:00:00,35,409,4
2234,2014-04-30 00:00:00,39,474,4
5771,2014-04-30 00:00:00,42,509,4
2233,2014-04-30 00:00:00,46,267,4
443,2014-04-30 00:00:00,46,558,4
3203,2014-04-30 00:00:00,51,364,4
2208,2014-04-30 00:00:00,59,841,4
6006,2014-05-09 00:00:00,25,240,4
4466,2014-05-09 00:00:00,40,433,4
570,2014-05-14 00:00:00,44,257,4
542,2014-05-14 00:00:00,48,512,4
3785,2014-05-14 00:00:00,56,189,4
5985,2014-05-15 00:00:00,34,545,4
5357,2014-05-15 00:00:00,58,322,4
1782,2014-05-22 00:00:00,57,427,4
4231,2014-05-23 00:00:00,29,302,4
5611,2014-05-23 00:00:00,45,379,4
5003,2014-05-26 00:00:00,37,467,4
5814,2014-05-28 00:00:00,70,1104,4
5385,2014-05-29 00:00:00,27,611,4
5387,2014-05-29 00:00:00,30,677,4
5386,2014-05-29 00:00:00,31,759,4
5377,2014-05-29 00:00:00,33,591,4
5382,2014-05-29 00:00:00,44,699,4
1711,2014-05-29 00:00:00,48,188,4
5383,2014-05-29 00:00:00,48,1075,4
5380,2014-05-29 00:00:00,62,673,4
5375,2014-05-29 00:00:00,68,1044,4
498,2014-05-30 00:00:00,42,778,4
509,2014-05-30 00:00:00,50,614,4
465,2014-05-30 00:00:00,52,878,4
5690,2014-06-11 00:00:00,20,492,4
5689,2014-06-11 00:00:00,25,250,4
5679,2014-06-11 00:00:00,28,343,4
5680,2014-06-11 00:00:00,31,408,4
5687,2014-06-11 00:00:00,50,207,4
5688,2014-06-11 00:00:00,50,377,4
5681,2014-06-11 00:00:00,53,386,4
5683,2014-06-11 00:00:00,56,509,4
5678,2014-06-11 00:00:00,59,262,4
5684,2014-06-11 00:00:00,62,215,4
5407,2014-06-12 00:00:00,28,319,4
5430,2014-06-19 00:00:00,22,332,4
6130,2014-06-19 00:00:00,22,634,4
6132,2014-06-19 00:00:00,28,621,4
5431,2014-06-19 00:00:00,32,393,4
6131,2014-06-19 00:00:00,34,720,4
5422,2014-06-19 00:00:00,37,353,4
5426,2014-06-19 00:00:00,38,450,4
5427,2014-06-19 00:00:00,39,364,4
6121,2014-06-19 00:00:00,40,674,4
5863,2014-06-19 00:00:00,42,817,4
5428,2014-06-19 00:00:00,43,299,4
5432,2014-06-19 00:00:00,44,227,4
5423,2014-06-19 00:00:00,44,230,4
5424,2014-06-19 00:00:00,47,273,4
5425,2014-06-19 00:00:00,48,197,4
5421,2014-06-19 00:00:00,50,533,4
6128,2014-06-19 00:00:00,54,978,4
6126,2014-06-19 00:00:00,57,1035,4
6129,2014-06-19 00:00:00,60,783,4
6127,2014-06-19 00:00:00,61,1064,4
6133,2014-06-19 00:00:00,65,688,4
6120,2014-06-19 00:00:00,69,738,4
4797,2014-06-24 00:00:00,38,337,4
125,2014-06-27 00:00:00,34,691,4
4742,2014-06-27 00:00:00,45,398,4
5969,2014-06-30 00:00:00,21,618,4
5964,2014-06-30 00:00:00,29,796,4
5967,2014-06-30 00:00:00,29,899,4
5962,2014-06-30 00:00:00,32,717,4
5963,2014-06-30 00:00:00,34,570,4
5968,2014-06-30 00:00:00,38,731,4
5961,2014-06-30 00:00:00,39,565,4
5970,2014-06-30 00:00:00,40,780,4
5966,2014-06-30 00:00:00,50,785,4
5454,2014-07-03 00:00:00,28,214,4
401,2014-07-14 00:00:00,26,808,4
402,2014-07-14 00:00:00,30,1063,4
3875,2014-07-22 00:00:00,48,325,4
295,2014-07-25 00:00:00,20,777,4
5581,2014-07-25 00:00:00,27,285,4
293,2014-07-25 00:00:00,32,854,4
292,2014-07-25 00:00:00,33,590,4
5582,2014-07-25 00:00:00,40,534,4
2442,2014-07-25 00:00:00,43,421,4
1196,2014-07-25 00:00:00,50,525,4
4302,2014-08-04 00:00:00,35,262,4
4307,2014-08-04 00:00:00,49,364,4
4378,2014-08-07 00:00:00,26,348,4
2321,2014-08-12 00:00:00,30,431,4
2296,2014-08-12 00:00:00,53,224,4
702,2014-08-14 00:00:00,37,509,4
3095,2014-08-15 00:00:00,32,900,4
3104,2014-08-15 00:00:00,36,567,4
3103,2014-08-15 00:00:00,37,336,4
2675,2014-08-15 00:00:00,38,177,4
3092,2014-08-15 00:00:00,40,171,4
3102,2014-08-15 00:00:00,43,453,4
3096,2014-08-15 00:00:00,43,724,4
3084,2014-08-15 00:00:00,45,367,4
3098,2014-08-15 00:00:00,52,931,4
930,2014-08-20 00:00:00,21,753,4
2775,2014-08-20 00:00:00,31,235,4
918,2014-08-20 00:00:00,31,553,4
1494,2014-08-20 00:00:00,32,468,4
887,2014-08-20 00:00:00,33,594,4
888,2014-08-20 00:00:00,34,650,4
875,2014-08-20 00:00:00,38,741,4
2738,2014-08-20 00:00:00,39,490,4
903,2014-08-20 00:00:00,45,327,4
917,2014-08-20 00:00:00,49,800,4
860,2014-08-20 00:00:00,53,876,4
1467,2014-08-20 00:00:00,56,365,4
927,2014-08-20 00:00:00,64,902,4
4128,2014-08-26 00:00:00,22,199,4
5638,2014-08-26 00:00:00,28,328,4
5636,2014-08-26 00:00:00,36,500,4
4093,2014-08-26 00:00:00,37,394,4
5627,2014-08-26 00:00:00,43,291,4
5628,2014-08-26 00:00:00,49,343,4
5641,2014-08-26 00:00:00,50,265,4
5640,2014-08-26 00:00:00,51,472,4
5639,2014-08-26 00:00:00,52,286,4
3989,2014-08-27 00:00:00,39,988,4
4284,2014-08-31 00:00:00,68,510,4
3736,2014-09-04 00:00:00,33,386,4
3701,2014-09-04 00:00:00,35,503,4
3724,2014-09-04 00:00:00,39,377,4
1050,2014-09-04 00:00:00,53,885,4
448,2014-09-05 00:00:00,24,572,4
6016,2014-09-09 00:00:00,37,476,4
5097,2014-09-10 00:00:00,23,210,4
6032,2014-09-12 00:00:00,40,1144,4
6028,2014-09-12 00:00:00,58,233,4
604,2014-09-22 00:00:00,20,401,4
5360,2014-09-23 00:00:00,20,529,4
5355,2014-09-23 00:00:00,46,280,4
5980,2014-09-23 00:00:00,62,1050,6
4454,2014-09-24 00:00:00,74,448,4
3445,2014-09-26 00:00:00,34,451,4
5804,2014-09-26 00:00:00,76,217,4
3793,2014-09-29 00:00:00,27,361,4
3783,2014-09-29 00:00:00,46,260,4
1776,2014-09-29 00:00:00,56,543,4
1750,2014-09-29 00:00:00,66,341,4
6083,2014-09-30 00:00:00,35,742,4
6080,2014-09-30 00:00:00,35,856,4
5007,2014-09-30 00:00:00,48,371,4
6165,2014-10-02 00:00:00,43,734,4
6166,2014-10-02 00:00:00,44,645,4
1656,2014-10-02 00:00:00,56,345,4
4575,2014-10-14 00:00:00,28,372,4
4660,2014-10-14 00:00:00,49,280,4
1918,2014-10-15 00:00:00,22,469,4
1845,2014-10-15 00:00:00,51,243,4
6150,2014-10-16 00:00:00,34,588,4
6149,2014-10-16 00:00:00,34,714,4
6151,2014-10-16 00:00:00,37,751,4
6144,2014-10-16 00:00:00,65,777,4
1576,2014-10-22 00:00:00,23,448,4
5410,2014-10-23 00:00:00,20,227,4
5654,2014-10-23 00:00:00,22,176,4
5643,2014-10-23 00:00:00,22,460,4
5412,2014-10-23 00:00:00,28,381,4
5653,2014-10-23 00:00:00,37,472,4
5656,2014-10-23 00:00:00,41,237,4
5651,2014-10-23 00:00:00,42,282,4
5642,2014-10-23 00:00:00,44,237,4
5409,2014-10-23 00:00:00,48,478,4
5649,2014-10-23 00:00:00,53,337,4
5657,2014-10-23 00:00:00,74,530,4
5411,2014-10-23 00:00:00,77,298,4
2169,2014-10-28 00:00:00,38,1137,4
2176,2014-10-28 00:00:00,59,671,4
4751,2014-10-31 00:00:00,24,532,4
109,2014-10-31 00:00:00,69,1016,4
5864,2014-11-05 00:00:00,26,802,4
5859,2014-11-05 00:00:00,45,506,4
5865,2014-11-05 00:00:00,54,610,4
5858,2014-11-05 00:00:00,69,359,4
4601,2014-11-11 00:00:00,57,347,4
5240,2014-11-13 00:00:00,31,239,4
5254,2014-11-13 00:00:00,32,556,4
195,2014-11-13 00:00:00,53,985,4
5287,2014-11-19 00:00:00,25,243,4
5284,2014-11-19 00:00:00,45,393,4
3193,2014-11-20 00:00:00,25,194,4
3167,2014-11-20 00:00:00,28,267,4
3201,2014-11-20 00:00:00,37,177,4
3209,2014-11-20 00:00:00,43,152,4
3212,2014-11-20 00:00:00,44,548,4
3166,2014-11-20 00:00:00,45,260,4
3198,2014-11-20 00:00:00,71,414,4
377,2014-11-21 00:00:00,43,607,4
395,2014-11-21 00:00:00,62,860,4
1286,2014-11-25 00:00:00,25,1100,4
1281,2014-11-25 00:00:00,26,520,4
1294,2014-11-25 00:00:00,34,505,4
1288,2014-11-25 00:00:00,34,977,4
1289,2014-11-25 00:00:00,47,952,4
284,2014-11-26 00:00:00,33,770,4
5447,2014-11-26 00:00:00,34,182,4
1230,2014-11-26 00:00:00,45,206,4
1185,2014-11-26 00:00:00,50,205,4
2405,2014-11-26 00:00:00,74,220,4
5584,2014-11-27 00:00:00,19,369,4
5586,2014-11-27 00:00:00,20,326,4
5587,2014-11-27 00:00:00,23,240,4
5574,2014-11-27 00:00:00,26,458,4
5575,2014-11-27 00:00:00,28,218,4
1146,2014-11-27 00:00:00,40,455,4
5578,2014-11-27 00:00:00,43,526,4
1143,2014-11-27 00:00:00,44,401,4
5580,2014-11-27 00:00:00,52,414,4
3315,2014-11-27 00:00:00,55,225,4
1136,2014-11-27 00:00:00,57,433,4
3316,2014-11-27 00:00:00,76,235,4
2466,2014-11-28 00:00:00,29,281,4
6184,2014-12-05 00:00:00,21,656,4
2655,2014-12-12 00:00:00,38,651,4
6223,2014-12-16 00:00:00,21,876,4
2335,2014-12-16 00:00:00,31,425,4
2339,2014-12-16 00:00:00,32,260,4
6220,2014-12-16 00:00:00,41,976,4
2312,2014-12-16 00:00:00,44,327,4
6221,2014-12-16 00:00:00,44,953,4
6217,2014-12-16 00:00:00,56,836,4
6227,2014-12-16 00:00:00,68,664,4
1501,2014-12-17 00:00:00,40,455,4
1482,2014-12-17 00:00:00,48,389,4
932,2014-12-17 00:00:00,51,949,4
857,2014-12-17 00:00:00,57,682,4
929,2014-12-17 00:00:00,59,563,4
901,2014-12-17 00:00:00,69,312,4
42,2014-12-18 00:00:00,53,1183,4
3966,2014-12-18 00:00:00,56,577,4
3586,2014-12-18 00:00:00,62,223,4
2771,2014-12-19 00:00:00,34,430,4
5484,2014-12-19 00:00:00,39,279,4
5487,2014-12-19 00:00:00,44,508,4
5485,2014-12-19 00:00:00,46,246,4
5481,2014-12-19 00:00:00,62,488,4
1358,2014-12-20 00:00:00,23,279,4
1351,2014-12-20 00:00:00,45,296,4
1349,2014-12-20 00:00:00,50,186,4
4948,2014-12-23 00:00:00,36,364,4
4092,2014-12-23 00:00:00,43,340,4
4252,2014-12-23 00:00:00,44,582,4
2546,2014-12-23 00:00:00,46,304,4
4279,2014-12-23 00:00:00,51,391,4
4124,2014-12-23 00:00:00,52,352,4
2561,2014-12-23 00:00:00,72,254,4
4363,2014-12-27 00:00:00,33,323,4
4361,2014-12-27 00:00:00,37,231,4
4370,2014-12-27 00:00:00,38,300,4
4371,2014-12-27 00:00:00,40,169,4
4353,2014-12-27 00:00:00,41,541,4
4334,2014-12-27 00:00:00,53,463,4
4348,2014-12-27 00:00:00,55,201,4
4303,2014-12-30 00:00:00,30,350,4
1031,2014-12-30 00:00:00,42,357,4
4309,2014-12-30 00:00:00,49,524,4
1035,2014-12-30 00:00:00,53,391,4
5197,2015-01-07 00:00:00,29,491,4
5191,2015-01-07 00:00:00,32,344,4
5186,2015-01-07 00:00:00,45,339,4
6236,2015-01-09 00:00:00,49,647,4
3741,2015-01-13 00:00:00,31,284,4
2083,2015-01-19 00:00:00,22,477,4
2085,2015-01-19 00:00:00,44,415,4
6014,2015-01-20 00:00:00,29,769,4
6019,2015-01-20 00:00:00,44,409,4
6020,2015-01-20 00:00:00,51,443,4
5812,2015-01-29 00:00:00,23,1044,4
5366,2015-01-29 00:00:00,24,408,4
5364,2015-01-29 00:00:00,25,508,4
5365,2015-01-29 00:00:00,26,530,4
5799,2015-01-29 00:00:00,46,184,4
5356,2015-01-29 00:00:00,50,166,4
6078,2015-01-31 00:00:00,39,1024,4
6079,2015-01-31 00:00:00,61,971,4
591,2015-02-05 00:00:00,21,779,4
4468,2015-02-11 00:00:00,35,363,4
4456,2015-02-11 00:00:00,36,506,4
1791,2015-02-13 00:00:00,30,439,4
4665,2015-02-19 00:00:00,26,233,4
4230,2015-02-19 00:00:00,33,314,4
4205,2015-02-19 00:00:00,41,456,4
4215,2015-02-19 00:00:00,71,526,4
4586,2015-02-20 00:00:00,34,395,4
4589,2015-02-20 00:00:00,43,316,4
3790,2015-02-21 00:00:00,37,177,4
4988,2015-02-26 00:00:00,59,570,4
5764,2015-02-27 00:00:00,50,300,4
5766,2015-02-27 00:00:00,57,333,4
5765,2015-02-27 00:00:00,66,283,4
1921,2015-02-28 00:00:00,24,348,4
1920,2015-02-28 00:00:00,39,376,4
1905,2015-02-28 00:00:00,48,438,4
1922,2015-02-28 00:00:00,53,289,4
4748,2015-03-06 00:00:00,19,449,4
5402,2015-03-06 00:00:00,42,422,4
5403,2015-03-06 00:00:00,47,380,4
4750,2015-03-06 00:00:00,48,191,4
108,2015-03-06 00:00:00,59,544,4
4747,2015-03-06 00:00:00,74,417,4
1587,2015-03-10 00:00:00,31,309,4
192,2015-03-18 00:00:00,22,694,4
193,2015-03-18 00:00:00,22,707,4
196,2015-03-18 00:00:00,23,689,4
2056,2015-03-24 00:00:00,34,242,4
2057,2015-03-24 00:00:00,34,344,4
2044,2015-03-24 00:00:00,45,570,4
2001,2015-03-24 00:00:00,49,251,4
2053,2015-03-24 00:00:00,58,209,4
5993,2015-03-25 00:00:00,79,176,4
406,2015-03-27 00:00:00,39,536,4
1220,2015-03-27 00:00:00,55,428,4
5257,2015-03-30 00:00:00,18,255,4
5249,2015-03-30 00:00:00,20,526,4
5258,2015-03-30 00:00:00,30,265,4
4059,2015-03-30 00:00:00,30,368,4
5255,2015-03-30 00:00:00,33,357,4
5256,2015-03-30 00:00:00,33,387,4
5259,2015-03-30 00:00:00,34,528,4
5241,2015-03-30 00:00:00,37,159,4
286,2015-03-30 00:00:00,44,669,4
5291,2015-03-31 00:00:00,23,180,4
1273,2015-03-31 00:00:00,48,652,4
5286,2015-03-31 00:00:00,51,442,4
5283,2015-03-31 00:00:00,60,510,4
6179,2015-04-08 00:00:00,33,966,4
6183,2015-04-08 00:00:00,36,862,4
6185,2015-04-08 00:00:00,49,595,4
6180,2015-04-09 00:00:00,33,690,4
6186,2015-04-09 00:00:00,49,791,4
6181,2015-04-10 00:00:00,33,963,4
2417,2015-04-16 00:00:00,45,379,4
6141,2015-04-20 00:00:00,24,752,4
6153,2015-04-20 00:00:00,38,592,4
6155,2015-04-20 00:00:00,39,563,4
695,2015-04-21 00:00:00,29,321,4
700,2015-04-21 00:00:00,49,422,4
706,2015-04-21 00:00:00,69,392,4
2331,2015-04-24 00:00:00,47,581,4
6226,2015-04-28 00:00:00,58,939,4
6214,2015-04-28 00:00:00,64,984,4
4134,2015-04-29 00:00:00,22,417,4
4130,2015-04-29 00:00:00,26,265,4
4114,2015-04-29 00:00:00,26,537,4
4111,2015-04-29 00:00:00,27,353,4
4121,2015-04-29 00:00:00,31,229,4
4087,2015-04-29 00:00:00,35,220,4
4131,2015-04-29 00:00:00,41,475,4
2668,2015-04-29 00:00:00,51,384,4
4253,2015-04-29 00:00:00,51,392,4
2574,2015-05-05 00:00:00,51,509,4
1042,2015-05-08 00:00:00,40,550,4
1045,2015-05-08 00:00:00,44,521,4
1023,2015-05-08 00:00:00,47,910,4
1051,2015-05-08 00:00:00,55,736,4
5200,2015-05-18 00:00:00,35,394,4
5187,2015-05-18 00:00:00,47,433,4
5201,2015-05-18 00:00:00,55,187,4
3192,2015-05-21 00:00:00,55,415,4
6023,2015-05-26 00:00:00,19,193,4
6013,2015-05-26 00:00:00,23,462,4
6022,2015-05-26 00:00:00,28,470,4
6010,2015-05-26 00:00:00,32,350,4
5996,2015-05-26 00:00:00,39,346,4
6009,2015-05-26 00:00:00,42,212,4
6007,2015-05-26 00:00:00,53,460,4
6015,2015-05-26 00:00:00,54,825,4
6018,2015-05-26 00:00:00,57,437,4
3749,2015-05-28 00:00:00,20,314,4
3752,2015-05-28 00:00:00,24,270,4
3748,2015-05-28 00:00:00,29,414,4
1133,2015-05-28 00:00:00,30,225,4
1148,2015-05-28 00:00:00,36,475,4
3738,2015-05-28 00:00:00,37,252,4
3710,2015-05-28 00:00:00,37,509,4
3726,2015-05-28 00:00:00,39,320,4
3702,2015-05-28 00:00:00,43,519,4
3699,2015-05-28 00:00:00,52,298,4
1142,2015-05-28 00:00:00,52,430,4
1145,2015-05-28 00:00:00,53,551,4
